last_name	gender	address	emails	birth_date	universities	inscription_date	careers	zipcodes	age
devon-jackson	m	"39904-robert-throughway
vargasfurt,-mi-66428"	samantha89@hotmail.com	00-Jan-11	universidad-de-buenos-aires	21-May-11	licenciatura-en-ciencias-ambientales	8412	22
jacob-adams	m	"unit-7749-box-2618
dpo-ap-88493"	angela60@yahoo.com	34-Jun-14	universidad-de-buenos-aires	20-Aug-19	medicina	9210	-12
daniel-hernandez	m	"8601-fuller-pines-suite-194
danielleville,-mo-60076"	brucesmith@hotmail.com	34-Mar-14	universidad-de-buenos-aires	21-Jun-12	licenciatura-en-musicoterapia	8308	-12
lindsey-lee	f	"6241-butler-spurs
west-laura,-la-49704"	harrisdanny@yahoo.com	10-May-16	universidad-de-buenos-aires	20-Aug-28	licenciatura-en-ciencias-ambientales	5596	12
christy-meadows	f	"8616-anthony-tunnel-suite-445
port-tammyburgh,-tn-59086"	edwardskaren@yahoo.com	54-Apr-12	universidad-de-buenos-aires	21-Nov-24	licenciatura-en-terapia-ocupacional	3732	-32
amanda-pratt	f	"13993-daisy-viaduct
south-lisa,-nj-04459"	richmondcynthia@yahoo.com	10-May-04	universidad-de-buenos-aires	21-Oct-25	licenciatura-en-gestión-de-agroalimentos	5423	12
chad-singh-jr.	m	"715-courtney-springs
lake-marcomouth,-ia-99606"	wrowland@hotmail.com	69-Jan-19	universidad-de-buenos-aires	21-Apr-29	licenciatura-en-producción-de-bioimagenes	4143	53
diana-hines	f	"476-smith-camp-suite-958
south-brandonfort,-me-64158"	richard37@yahoo.com	39-Apr-16	universidad-de-buenos-aires	20-Apr-02	bioquímica	8160	-17
jennifer-lewis	f	"649-matthew-prairie-suite-681
east-mary,-la-41411"	apriltucker@yahoo.com	33-Jan-22	universidad-de-buenos-aires	21-Jul-01	licenciatura-en-psicología	1895	-11
brian-harris	m	"29839-perez-parks-apt.-893
susanville,-wa-72315"	xcohen@yahoo.com	58-Nov-18	universidad-de-buenos-aires	21-May-01	ciencias-veterinarias	8313	-37
nicole-owens	f	"99397-craig-prairie-suite-605
west-alicia,-ny-18126"	robert84@gmail.com	59-Sep-30	universidad-de-buenos-aires	21-Sep-03	medicina	2252	-37
cheryl-parks	f	"71445-daugherty-dale-apt.-997
south-kevin,-md-37749"	ryanleon@hotmail.com	01-Aug-26	universidad-de-buenos-aires	21-Mar-31	licenciatura-en-ciencia-política-	1629	21
stephanie-baker	f	"8022-zachary-square
north-jenniferland,-nj-51829"	laurarivas@hotmail.com	65-Dec-25	universidad-de-buenos-aires	20-Nov-07	agronomía	7511	-44
brad-wilson	m	"35321-shannon-circles-apt.-667
lozanobury,-fl-79136"	ortegaedgar@gmail.com	09-Oct-26	universidad-de-buenos-aires	21-May-11	licenciatura-en-artes	6367	13
janet-christian	f	"310-lori-ridge
new-melissaborough,-sd-91848"	randy63@hotmail.com	63-Nov-27	universidad-de-buenos-aires	19-Nov-28	licenciatura-en-administración-	6475	-42
patricia-barnes	f	"665-kenneth-lock
lake-melissaside,-sc-43004"	woodmariah@yahoo.com	27-Aug-25	universidad-de-buenos-aires	21-Jun-15	contador-público-	3541	-5
crystal-wood	f	"265-katherine-parkway
jacksonstad,-mn-28736"	mccoygregory@gmail.com	89-Sep-02	universidad-de-buenos-aires	20-Mar-31	ingeniería-mecánica	2745	33
gary-carter	m	"668-freeman-isle-suite-110
burnettmouth,-nv-76252"	rodneyharris@yahoo.com	72-Apr-29	universidad-de-buenos-aires	20-Jan-23	técnico-para-bioterios-	8103	50
jonathan-middleton	m	"700-jennifer-tunnel
east-courtney,-ut-13948"	cheryl99@hotmail.com	43-Sep-13	universidad-de-buenos-aires	20-Sep-23	licenciatura-en-ciencias-de-la-educación-	2445	-21
kyle-rivera	m	"69797-jesus-meadows-apt.-992
new-douglas,-ks-21265"	tinahoffman@hotmail.com	77-Mar-12	universidad-de-buenos-aires	21-Apr-02	licenciatura-en-kinesiología-y-fisiatría	4722	45
danielle-walker	f	"1189-perry-rue-suite-730
jaredfort,-la-09251"	weaton@gmail.com	07-Jul-11	universidad-de-buenos-aires	20-Aug-24	licenciatura-en-musicoterapia	2814	15
frank-thomas	m	"020-rebecca-meadows-apt.-639
south-davidside,-wy-27405"	jasminebenson@gmail.com	42-Jul-06	universidad-de-buenos-aires	20-Mar-26	licenciatura-en-psicología	7108	-20
adam-brown	m	"psc-8782,-box-6187
apo-ap-28643"	gabriellarobertson@hotmail.com	16-Apr-02	universidad-de-buenos-aires	20-Jan-09	licenciatura-en-gestión-de-agroalimentos	4631	6
olivia-hayes	f	"55618-rodriguez-flat
west-javier,-la-62459"	lukegiles@gmail.com	85-May-14	universidad-de-buenos-aires	20-Jun-11	licenciatura-en-ciencias-ambientales	6277	37
kenneth-carrillo	m	"28811-sarah-valleys
port-john,-vt-37031"	thomascohen@gmail.com	27-Aug-21	universidad-de-buenos-aires	21-Aug-04	licenciatura-en-kinesiología-y-fisiatría	6703	-5
valerie-ruiz	f	"69335-darin-forest
warrenland,-mo-04226"	janet84@hotmail.com	23-Feb-18	universidad-de-buenos-aires	21-Nov-06	licenciatura-en-artes	2342	-1
holly-oliver	f	"119-amy-pine
moralesmouth,-id-56549"	johnsonjohnny@yahoo.com	41-Feb-26	universidad-de-buenos-aires	20-Oct-01	agronomía	1765	-19
kelly-butler	f	"2740-robinson-stream-apt.-163
port-katieside,-me-87610"	jessica33@yahoo.com	77-Jun-06	universidad-de-buenos-aires	21-Nov-18	licenciatura-en-ciencias-antropológicas	6625	45
samantha-young	f	"714-vaughn-dam
port-robinport,-de-98459"	cmata@yahoo.com	10-Mar-25	universidad-de-buenos-aires	20-Jul-29	licenciatura-en-ciencias-antropológicas	4500	12
joseph-goodwin	m	"611-john-highway-apt.-150
lake-juliebury,-ms-42371"	spham@gmail.com	65-Aug-13	universidad-de-buenos-aires	20-Nov-29	licenciatura-en-ciencias-de-la-educación-	6501	-43
kayla-woodward	f	"5050-lisa-shoal-suite-370
robertsberg,-il-16585"	david63@hotmail.com	95-Feb-18	universidad-de-buenos-aires	20-Feb-28	licenciatura-en-relaciones-del-trabajo-	6405	27
bobby-brock	m	"59922-clinton-trafficway-apt.-977
martinhaven,-fl-26412"	thompsonedward@gmail.com	90-Jul-04	universidad-de-buenos-aires	19-Oct-08	agronomía	9223	32
lisa-perez	f	"5005-amy-manors-apt.-926
north-stevenshire,-sd-10088"	susan26@hotmail.com	85-Dec-01	universidad-de-buenos-aires	20-Nov-28	diseño-de-imagen-y-sonido	1909	36
dalton-harrell	m	"psc-8059,-box-4591
apo-ap-60710"	sheryl31@yahoo.com	98-Sep-11	universidad-de-buenos-aires	21-Sep-21	técnico-para-bioterios-	5460	24
stanley-kim	m	"855-james-parks
north-jamie,-il-06938"	wendyfleming@yahoo.com	49-Jan-02	universidad-de-buenos-aires	20-Dec-27	licenciatura-en-planificación-y-diseño-del-paisaje	5551	-27
ms.-pamela-barton	f	"8775-turner-parkways-suite-417
perezville,-ct-19167"	ballmaria@hotmail.com	62-May-29	universidad-de-buenos-aires	20-Jan-13	licenciatura-en-terapia-ocupacional	4600	-40
desiree-terrell	f	"4173-pace-turnpike
lake-saraport,-id-68468"	aaronyoung@gmail.com	06-Sep-03	universidad-de-buenos-aires	21-Sep-23	licenciatura-en-administración-	1765	16
amy-harris	f	"54544-obrien-club-apt.-390
north-anthonyborough,-nv-64524"	john57@gmail.com	51-Dec-30	universidad-de-buenos-aires	20-Jun-26	licenciatura-en-kinesiología-y-fisiatría	6538	-30
lydia-watts	f	"32746-williams-cliffs
east-taraview,-wa-65908"	clementskayla@hotmail.com	64-Sep-05	universidad-de-buenos-aires	21-May-11	ingeniería-mecánica	5474	-42
jason-daniels	m	"8492-jose-coves
new-mariebury,-tn-62284"	wilkinslauren@gmail.com	57-Jan-02	universidad-de-buenos-aires	20-Oct-19	ingeniería-electrónica	6437	-35
oscar-baker	m	"7171-derek-park-apt.-247
peterborough,-va-18384"	jacksonthomas@hotmail.com	19-Mar-09	universidad-de-buenos-aires	20-Jun-10	licenciatura-en-gestión-de-agroalimentos	2630	3
benjamin-mendez	m	"psc-8076,-box-3537
apo-ae-12052"	sanchezjoel@yahoo.com	70-Aug-25	universidad-de-buenos-aires	20-Jun-09	licenciatura-en-ciencia-política-	2136	52
jennifer-thomas	f	"434-ryan-keys
lake-elizabethborough,-az-82704"	rwoods@hotmail.com	57-Jan-17	universidad-de-buenos-aires	21-Jan-21	diseño-industrial	2823	-35
jillian-brown	f	"768-jerome-river-apt.-784
carlosburgh,-sd-02782"	rachelhammond@hotmail.com	38-Jul-16	universidad-de-buenos-aires	20-Oct-04	licenciatura-en-kinesiología-y-fisiatría	5369	-16
hannah-huang	f	"6342-payne-fort
port-samuelland,-nv-82710"	jennifer03@gmail.com	20-May-05	universidad-de-buenos-aires	21-Nov-15	ingeniería-mecánica	2119	2
erica-bird	f	"3219-nancy-stream-suite-636
lewisstad,-or-88059"	rachel94@gmail.com	64-Aug-12	universidad-de-buenos-aires	20-Nov-23	licenciatura-en-ciencias-de-la-educación-	3132	-42
donald-marquez	m	"unit-0088-box-1854
dpo-aa-03191"	alexanderlyons@gmail.com	42-Feb-05	universidad-de-buenos-aires	21-Mar-24	licenciatura-en-artes	4158	-20
sheila-jimenez	f	"72907-elizabeth-walk
port-eileen,-il-24820"	lynnpatrick@hotmail.com	54-Mar-09	universidad-de-buenos-aires	21-Jul-18	ingeniería-electrónica	6058	-32
breanna-knight	f	"5110-butler-alley-apt.-705
turnershire,-ca-43493"	elizabeth92@gmail.com	06-Apr-06	universidad-de-buenos-aires	20-Mar-17	diseño-de-imagen-y-sonido	9315	16
mr.-daniel-leonard-jr.	m	"41719-sheila-trail
south-vicki,-mi-13754"	okelly@gmail.com	06-Apr-16	universidad-de-buenos-aires	21-Feb-10	bioquímica	8412	16
bradley-meyer	m	"522-michelle-harbors
davischester,-ia-92737"	larabrianna@hotmail.com	64-Apr-07	universidad-de-buenos-aires	21-Apr-17	diseño-de-imagen-y-sonido	8168	-42
jesse-castro	m	"894-kristen-court
south-bethanyton,-wa-79080"	qwilson@yahoo.com	37-May-05	universidad-de-buenos-aires	21-Nov-13	licenciatura-en-planificación-y-diseño-del-paisaje	3557	-15
tracie-taylor	f	"psc-2743,-box-8387
apo-aa-68835"	hannah97@gmail.com	65-Oct-10	universidad-de-buenos-aires	20-Jan-29	licenciatura-en-administración-	2826	-43
john-wolfe	m	"5578-lisa-grove
patriciaview,-oh-89116"	franciscocameron@hotmail.com	96-May-18	universidad-de-buenos-aires	20-Dec-22	licenciatura-en-ciencias-geológicas	3212	26
breanna-price	f	"2594-murphy-lock-apt.-428
south-robin,-ak-53482"	williebrown@yahoo.com	04-May-17	universidad-de-buenos-aires	21-Apr-06	contador-público-	1824	18
joanne-mendez	f	"2552-anderson-coves-suite-114
lake-gregoryfort,-ia-37172"	curtishoward@hotmail.com	38-Sep-30	universidad-de-buenos-aires	21-Dec-10	licenciatura-en-producción-de-bioimagenes	6333	-16
alvin-harvey	m	"3004-courtney-ridge-apt.-147
anthonytown,-ri-07223"	zlara@yahoo.com	29-Mar-13	universidad-de-buenos-aires	20-Jul-30	licenciatura-en-ciencias-geológicas	5300	-7
rachel-johnson	f	"49870-johnson-rest-suite-909
rileyborough,-ne-12892"	christopher50@gmail.com	57-Dec-14	universidad-de-buenos-aires	20-May-17	farmacia	8300	-36
edward-ramirez	m	"9155-flores-island
vickiland,-ak-40745"	ambergarcia@gmail.com	33-Nov-04	universidad-de-buenos-aires	20-Oct-10	licenciatura-en-ciencias-de-la-educación-	1884	-11
dawn-peterson	f	"624-sims-way
east-joshua,-ky-12100"	brenda60@gmail.com	44-Feb-04	universidad-de-buenos-aires	21-Jun-11	diseño-industrial	2717	-22
dawn-day	f	"479-stewart-common-apt.-526
barbarafort,-pa-42249"	wagnerelizabeth@hotmail.com	93-Jul-22	universidad-de-buenos-aires	20-Sep-19	licenciatura-en-psicología	4111	29
kathleen-sanchez	f	"0445-courtney-spurs-apt.-101
south-williamtown,-sc-29157"	lindsaykemp@yahoo.com	93-Mar-27	universidad-de-buenos-aires	20-Oct-19	farmacia	3318	29
ronald-callahan	m	"050-farmer-orchard-apt.-140
south-jeremymouth,-in-99771"	vwhitaker@hotmail.com	29-May-19	universidad-de-buenos-aires	20-Feb-26	licenciatura-en-relaciones-del-trabajo-	4163	-7
john-thomas	m	"6904-cheyenne-plaza
hallbury,-wa-28645"	bryan79@gmail.com	66-Mar-20	universidad-de-buenos-aires	21-Dec-03	licenciatura-en-administración-	6712	-44
melanie-deleon	f	"4869-hill-key
moranville,-ny-66727"	cochranstephen@gmail.com	12-Aug-08	universidad-de-buenos-aires	21-Jul-04	ciencias-veterinarias	9410	10
laurie-reed	f	"7338-harrington-extension-suite-228
north-sarah,-la-59736"	thomasjames@gmail.com	39-Jan-11	universidad-de-buenos-aires	19-Oct-31	licenciatura-en-kinesiología-y-fisiatría	5369	-17
kyle-evans	m	"808-nelson-groves-suite-505
north-nicole,-oh-60955"	manderson@gmail.com	58-Sep-16	universidad-de-buenos-aires	20-Jul-03	licenciatura-en-kinesiología-y-fisiatría	1702	-36
david-green	m	"35589-green-creek-apt.-757
loveton,-nd-81084"	ericaallen@gmail.com	90-Mar-18	universidad-de-buenos-aires	21-May-26	ingeniería-mecánica	6634	32
leslie-hanna	f	"947-jared-neck
north-kennethmouth,-ny-76391"	haynesjennifer@hotmail.com	10-Aug-20	universidad-de-buenos-aires	20-Apr-30	técnico-para-bioterios-	2123	12
justin-kennedy	m	"08034-huber-groves-apt.-851
port-deborah,-tx-04029"	cgarcia@hotmail.com	84-Jun-29	universidad-de-buenos-aires	20-Dec-30	licenciatura-en-psicología	2117	38
jennifer-cantu	f	"6074-simpson-mission-suite-530
port-robert,-al-46831"	gregory78@gmail.com	33-Dec-19	universidad-de-buenos-aires	20-Sep-27	licenciatura-en-ciencias-de-la-computación	6748	-12
billy-santos	m	"0406-perez-cape
saraside,-id-56626"	hernandezwilliam@yahoo.com	21-Jun-01	universidad-de-buenos-aires	20-May-16	licenciatura-en-ciencias-de-la-computación	8402	1
jennifer-schneider	f	"6994-amber-haven
lopezton,-ia-06437"	terry41@yahoo.com	85-Apr-03	universidad-de-buenos-aires	21-Jun-07	licenciatura-en-relaciones-del-trabajo-	3351	37
christine-bridges	f	"44287-todd-avenue
mendozabury,-de-95798"	kelly63@hotmail.com	57-Jul-20	universidad-de-buenos-aires	21-Apr-09	licenciatura-en-terapia-ocupacional	6383	-35
donna-heath	f	"711-gerald-forge-apt.-182
north-darrellhaven,-mi-43922"	robertallen@yahoo.com	01-Dec-20	universidad-de-buenos-aires	19-Dec-30	licenciatura-en-artes	3045	20
zachary-wright	m	"29362-kane-shore
aaronchester,-wi-15093"	lauren60@yahoo.com	33-Aug-22	universidad-de-buenos-aires	21-Sep-13	ingeniería-en-informática	5423	-11
lindsay-moore	f	"0891-amber-park
hendersonstad,-de-24891"	hmurphy@gmail.com	16-Sep-12	universidad-de-buenos-aires	21-Mar-20	licenciatura-en-musicoterapia	2322	6
brian-hahn	m	"24637-thompson-expressway-suite-520
seanside,-mo-27154"	tinataylor@gmail.com	43-Apr-07	universidad-de-buenos-aires	21-Dec-06	farmacia	2635	-21
tyler-reid	m	"75535-martin-landing-apt.-064
port-stephanie,-wv-82250"	michaeljordan@yahoo.com	65-Dec-13	universidad-de-buenos-aires	21-Apr-01	licenciatura-en-terapia-ocupacional	2761	-44
lauren-gibson	f	"21748-adams-islands-apt.-745
port-scott,-co-12991"	larrywilliams@yahoo.com	05-Sep-06	universidad-de-buenos-aires	21-Dec-12	licenciatura-en-ciencia-política-	3080	17
ricardo-brown	m	"9102-mary-bridge
maldonadomouth,-md-36891"	lopezsarah@gmail.com	08-Nov-25	universidad-de-buenos-aires	20-Feb-29	diseño-de-imagen-y-sonido	2721	13
rebekah-snow	f	"unit-8112-box-0568
dpo-ap-52392"	carterwilliam@hotmail.com	11-Nov-30	universidad-de-buenos-aires	21-Apr-07	licenciatura-en-musicoterapia	3144	10
larry-fitzgerald	m	"19689-dean-crossing
lake-stephenbury,-il-58674"	choikelsey@gmail.com	63-Oct-08	universidad-de-buenos-aires	21-Aug-20	licenciatura-en-administración-	2531	-41
brandon-cabrera	m	"0806-anthony-centers
monroemouth,-co-43675"	daviskyle@yahoo.com	65-Apr-23	universidad-de-buenos-aires	19-Nov-07	licenciatura-en-gestión-de-agroalimentos	9121	-43
mary-ewing	f	"65645-william-shoal-suite-897
kennedyberg,-sd-79793"	russelledward@hotmail.com	51-Feb-14	universidad-de-buenos-aires	20-May-11	licenciatura-en-relaciones-del-trabajo-	1621	-29
heather-kim	f	"306-owens-mountain-suite-368
east-thomas,-in-50624"	brownvincent@hotmail.com	39-May-07	universidad-de-buenos-aires	21-Feb-16	licenciatura-en-ciencias-de-la-educación-	6607	-17
anthony-johnson	m	"6233-johnny-hills-apt.-441
east-jayside,-ga-08396"	michaelbuck@yahoo.com	24-Aug-20	universidad-de-buenos-aires	20-Jan-16	licenciatura-en-ciencias-de-la-computación	5363	-2
amy-gibson	f	"790-hodge-cliff-apt.-213
christinaview,-ks-46198"	hughesjason@hotmail.com	22-Mar-23	universidad-de-buenos-aires	20-Oct-07	licenciatura-en-ciencias-antropológicas	5401	0
laura-bailey	f	"35839-claudia-gardens
east-brian,-nm-12566"	twilliams@gmail.com	06-Mar-26	universidad-de-buenos-aires	20-Dec-23	diseño-de-imagen-y-sonido	7533	16
jason-atkins	m	"7844-maynard-extensions
greeneborough,-ri-15026"	noah36@yahoo.com	35-May-04	universidad-de-buenos-aires	20-Oct-02	licenciatura-en-kinesiología-y-fisiatría	6461	-13
amanda-sanchez	f	"3779-mcdonald-mountain
lake-heather,-ks-21232"	aaron37@hotmail.com	13-Jul-05	universidad-de-buenos-aires	20-Feb-07	licenciatura-en-ciencias-de-la-computación	8351	9
kyle-bush	m	"9948-sarah-camp
reginamouth,-ks-60967"	lynchcynthia@yahoo.com	92-Oct-06	universidad-de-buenos-aires	21-Nov-05	contador-público-	9300	30
samuel-wallace	m	"59176-gibbs-valley-suite-506
lauraport,-id-18290"	schroederapril@hotmail.com	26-Mar-09	universidad-de-buenos-aires	20-Sep-23	licenciatura-en-ciencia-política-	8401	-4
nicole-stewart	f	"57327-harris-gateway
jonville,-nv-78169"	hjones@gmail.com	20-Apr-11	universidad-de-buenos-aires	21-Jul-20	contador-público-	7641	2
brandon-brady	m	"65681-pollard-greens
new-jeffrey,-mt-96113"	evan27@yahoo.com	09-Jan-12	universidad-de-buenos-aires	21-Nov-14	técnico-para-bioterios-	3446	13
tina-perez	f	"1468-harris-bypass-apt.-804
north-jenniferland,-ne-91495"	hmoon@yahoo.com	05-Sep-02	universidad-de-buenos-aires	20-Mar-22	licenciatura-en-ciencias-antropológicas	5374	17
jessica-carter	f	"43578-katie-harbors
east-mary,-co-50135"	knightmichael@yahoo.com	16-Oct-18	universidad-de-buenos-aires	20-Mar-01	licenciatura-en-gestión-de-agroalimentos	5350	6
joshua-moore	m	"86468-sullivan-lodge
south-kathrynshire,-nc-48742"	polson@hotmail.com	61-Mar-02	universidad-de-buenos-aires	20-Jan-21	licenciatura-en-artes	5700	-39
tammy-lopez	f	"4397-aaron-skyway
snydertown,-mt-74798"	alexisespinoza@yahoo.com	29-Jan-18	universidad-de-buenos-aires	20-Dec-30	licenciatura-en-terapia-ocupacional	2740	-7
raymond-woods	m	"98971-williams-grove-apt.-346
north-meghanton,-nm-94957"	jeffblack@hotmail.com	51-Nov-27	universidad-de-buenos-aires	21-Jun-24	licenciatura-en-ciencias-geológicas	6315	-30
ryan-benton	m	"usnv-hughes
fpo-ae-71620"	obrienroy@yahoo.com	21-Aug-05	universidad-de-buenos-aires	21-Mar-26	ciencias-veterinarias	2942	1
cheyenne-gardner	f	"4877-estrada-port-apt.-473
nancytown,-al-64775"	apayne@gmail.com	45-Feb-27	universidad-de-buenos-aires	20-Nov-29	diseño-de-imagen-y-sonido	4624	-23
sarah-wheeler	f	"97763-lucero-rapid-apt.-213
east-susan,-nv-76374"	kmaddox@hotmail.com	01-Jun-12	universidad-de-buenos-aires	20-Sep-26	licenciatura-en-relaciones-del-trabajo-	7249	21
jackie-nicholson	f	"956-medina-keys
wesleychester,-fl-24525"	kimberlycooper@hotmail.com	46-May-19	universidad-de-buenos-aires	20-Jul-12	licenciatura-en-ciencias-antropológicas	6651	-24
judith-hall	f	"397-thomas-haven-apt.-782
west-jonathanbury,-in-70519"	dweaver@gmail.com	92-Feb-17	universidad-de-buenos-aires	21-May-08	bioquímica	9050	30
linda-russell	f	"5899-jessica-bypass
north-veronicaland,-az-38741"	trevorlove@hotmail.com	20-Nov-08	universidad-de-buenos-aires	20-May-10	ingeniería-mecánica	3332	2
david-hall	m	"172-christina-springs
perkinsberg,-az-54422"	ykane@yahoo.com	25-Jul-17	universidad-de-buenos-aires	20-Jul-20	licenciatura-en-musicoterapia	6511	-3
margaret-grant	f	"unit-8149-box-6910
dpo-aa-62805"	craigthompson@gmail.com	38-May-18	universidad-de-buenos-aires	20-Feb-15	licenciatura-en-administración-	5327	-16
jaime-williams	f	"2003-pierce-turnpike
port-curtisville,-or-38714"	larsonangela@hotmail.com	79-Jan-11	universidad-de-buenos-aires	20-Feb-05	licenciatura-en-ciencias-de-la-computación	3353	43
angela-schwartz	f	"95520-hicks-loop
phillipsstad,-co-23948"	bradley51@gmail.com	06-Jul-08	universidad-de-buenos-aires	21-Dec-18	actuario-	3524	16
donna-bell	f	"3287-green-bypass-suite-605
new-bradfurt,-nj-57519"	nicolesimon@gmail.com	77-Nov-03	universidad-de-buenos-aires	20-Sep-24	licenciatura-en-ciencia-y-tecnología-de-alimentos	8416	45
rebecca-frey	f	"87117-patrick-prairie-suite-353
hudsonbury,-ok-53972"	smithlisa@hotmail.com	63-Dec-07	universidad-de-buenos-aires	21-Dec-26	licenciatura-en-gestión-de-agroalimentos	2760	-42
robin-harrison	f	"uscgc-young
fpo-ap-88247"	tuckerkristen@gmail.com	59-Dec-06	universidad-de-buenos-aires	21-Jul-04	actuario-	9120	-38
jermaine-woods	m	"8553-gilbert-drives-suite-459
north-donnahaven,-ak-19197"	timothybrady@hotmail.com	16-Jan-31	universidad-de-buenos-aires	20-Mar-05	licenciatura-en-administración-	8301	6
levi-brown	m	"9786-mackenzie-estate-suite-865
melissatown,-la-41420"	cphillips@gmail.com	79-Jan-20	universidad-de-buenos-aires	21-Aug-24	contador-público-	3569	43
leon-barnes	m	"99081-nelson-mission
north-brandystad,-ct-38942"	brittanyyoder@yahoo.com	42-Jun-25	universidad-de-buenos-aires	21-Mar-06	licenciatura-en-ciencias-de-la-educación-	5343	-20
john-tate	m	"834-brandon-pines
lake-michelle,-az-49885"	kevingillespie@gmail.com	00-Apr-25	universidad-de-buenos-aires	21-Mar-23	actuario-	3432	22
jennifer-walsh	f	"987-bailey-bridge-suite-958
navarroborough,-pa-06651"	nhopkins@hotmail.com	88-Sep-18	universidad-de-buenos-aires	21-Jun-09	licenciatura-en-ciencias-antropológicas	2603	34
nicholas-wood	m	"393-martin-island-apt.-103
new-martinville,-wv-08244"	tammymoran@yahoo.com	08-Dec-22	universidad-de-buenos-aires	19-Nov-17	medicina	5543	13
